"reviewid","sentiment"
184,-0.0488108845834483
185,0.132214205928074
186,0.0415351451975183
187,0.0428705199678886
188,0.151439873079502
189,0.0339666765179364
190,-0.0949464552064996
191,0.137730501004217
192,0.268094345302289
193,0.179828185109425
197,0.113226604073285
198,-0.0265767019441605
199,0.0218573165968192
200,-0.00999103879215027
201,-0.0513206716676207
202,0.084272252886806
203,0.08674023511506
204,0.00455516000005249
205,0.243755063276006
208,0.0712674349339108
209,-0.0863176434493562
210,0.0197186759913395
211,0.0132195404614549
212,0.152159889842791
213,0.00893732733251801
214,0.157546817297
215,0.0718539695272335
217,0.111468248161909
218,0.0494357586055406
219,-0.0414746120017266
220,0.181377729029895
221,0.0202283152391574
223,0.140733419921558
225,0.0251224592281352
227,0.108863079791819
239,0.0731151114903374
240,0.158092779244371
244,0.114778914249253
245,0.166250503753248
246,0.158326745797482
247,0.0532389911373507
250,0.172809856351424
253,0.126072392039846
254,0.0798912512476463
256,0.185145422714595
259,-0.0701467673483284
260,0.0224965693058862
262,0.0921667338912697
265,-0.00379681138741822
267,0.00110970489907124
268,0.0069234727424089
270,0.00656040680470891
273,0.139569273098555
274,-0.061766813287943
275,0.149867982138431
278,0.0699754811542076
280,-0.00921412441970999
281,0.0501446583225576
283,-0.067134620916675
284,0.0633108271865108
285,0.0673926527674224
286,0.100284495435309
287,0.0601452530613321
289,0.043334490152665
292,0.031584364212762
294,0.0541662643065546
296,0.0567267781708761
300,0.143569176553316
301,-0.0835018752918004
302,0.0480770451687999
303,-0.0836495702191118
304,0.115028785521425
306,0.104337627403689
307,0.184039586607263
309,0.147773351262141
310,0.0171519532039321
313,0.143220769079598
316,-0.0237618567748629
320,0.0590309152399811
321,0.115937228940596
322,-0.061002531255809
324,0.000210949757668015
325,-0.108683414839323
326,0.0909649794621118
327,0.0367548086914538
329,0.043209076223648
330,0.0622430671410759
331,0.0661636836089423
335,0.131668809695353
336,-0.0308982233420633
340,0.14889270173491
341,0.0352127186972776
342,-0.0746829326655699
343,0.014882114934469
344,-0.0736751854231452
346,0.0335900065349994
347,0.0610821498224902
351,0.121907001159492
352,0.0570353881419653
353,0.158688364278952
354,0.0258334375973468
355,0.041783194309342
356,-0.0656897454049034
357,0.0129128101954121
360,-0.0645898548888546
361,0.0925629547308771
362,0.0464935005747894
363,0.0313014700397521
364,-0.0210424825619166
367,0.0016085329075167
368,0.108125601615288
370,0.0269439401819393
374,0.11206371445383
376,0.145199888885922
378,0.332365135358007
385,0.126128458761752
386,0.0481172749301859
387,-0.00511133696199935
389,0.11168009072312
390,-0.0639215553292551
391,0.0308853421202473
392,0.13602351037942
396,0.0201007630736916
397,0.0719851128105736
398,0.141986107405723
399,0.123509979324949
400,0.0944285022422937
401,0.168060245295033
402,0.0876751084653793
403,0.210046351746379
404,0.138261848419541
405,-0.0854229168055791
406,0.189235042581693
407,0.257502306219692
408,0.0154236103870636
409,0.0433953015908498
410,-0.141082185783842
411,0.0411381483293084
414,0.0452209718747417
415,0.146379719699627
416,0.0447935566253611
417,0.0631844015714036
418,0.0510378594789661
419,0.0716291580919276
420,0.13262603645064
421,0.124766583122102
422,0.0789998263904633
423,0.00875961916615636
424,0.0581888511709302
425,0.201328319699715
426,0.0129044105857467
429,0.0683899961740745
430,0.0220495050000157
431,-0.0157574855433554
432,0.0265329409138573
433,0.00444220120229629
434,0.229426224879967
435,0.0312956948796271
436,0.0418368548850619
437,0.154358862906661
438,0.17584726204968
439,0.114603647476401
440,0.16898184255169
441,0.100457517367705
442,0.0715227812850476
443,0.0738854233592031
444,0.14189844694875
445,0.010681623180707
446,0.0335537881973269
447,0.0417890357387371
448,0.152287298568713
449,0.0662486766599612
450,0.0949116244893336
451,0.0731861069884724
452,-0.0789516388506291
453,0.0133185891263671
454,-0.0329588275063741
455,0.116322355924854
456,0.142423539313445
457,0.0833354494443579
458,0.0305652178259661
459,0.0558448790345714
460,0.0137746140818413
461,0.159343742876857
462,0.12565477940466
463,-0.0117356115659821
464,0.0517674059183212
465,0.130515386859616
466,0.0309478023150909
467,0.211934376525476
471,0.0571042919486601
472,-0.056434275402178
473,0.092442640890634
474,0.0220674304822165
475,0.174995764289533
476,0.322942606167135
477,-0.0276678695589036
478,-0.0463248659073505
479,-0.0908237973548388
480,0.1263913152364
481,0.148109535584358
484,0.0830985166147634
485,0.170399146410765
486,0.152984934626103
487,-0.078850924314046
488,-0.0207747237860107
489,0.0238787592196882
490,0.0626334832254142
491,0.0473721793003997
492,-0.151830261137584
493,-0.0173027665838177
494,0.109876249946783
495,0.0687808608183957
496,0.0758648364673479
497,0.0490732013729164
498,0.0978667914520232
499,0.0238577832248003
500,0.122013550899912
501,0.0501758938350257
502,0.017125764878731
508,0.292180478966825
509,0.0569487987447452
510,0.0396793506764406
511,0.0527591939953717
517,0.0451917453587745
519,0.191120701833971
520,0.0239768120211836
522,0.0920722969999255
524,0.0253601217341719
525,0.117051942768746
526,0.00737196393097132
527,0.0977981560348496
528,0.0740454894821213
529,0.0220352233111872
530,0.108621743700329
531,0.107868493272351
532,0.217272035319943
533,0.134835096875628
536,-0.0116995512837019
538,0.0731211820228788
539,0.132307494828295
540,0.120309514009677
541,0.082790273260277
542,-0.0685722517974939
545,0.0942206611788402
546,0.151242478725648
547,0.0675204857589957
548,0.175381628432665
549,0.229351177659626
550,0.217918315837116
553,0.168053361988019
557,0.0779463047847987
558,0.0814539384843008
559,0.152215712889719
560,0.0304470822314743
561,0.0609345347024027
562,-0.0138030688482596
565,0.086956712373264
566,0.0960288027908563
568,0.0837965504000973
569,0.157090206798088
570,0.0590787023885585
571,-0.0105384414073651
573,0.156267064196632
574,0.00576397028891098
575,0.196197170940604
576,0.0761857331853979
577,-0.0420979878424225
580,0.153686293280733
583,0.0850597565517498
584,0.0870766644134554
598,0.104158425637645
599,-0.0191125577814863
600,0.0619591673855063
601,0.114568255463395
602,-0.0567997199131922
603,0.0132300339841528
604,-0.137462232638106
605,0.0198000973038734
607,0.016720091993537
608,0.0605311827233668
609,0.0417127182501971
614,-0.0142022211448149
616,0.0466102055529202
617,0.0131735651536429
621,0.0420527754558998
622,0.0457974774780379
629,0.0347985808371359
631,0.0633865691046387
633,0.124053420288082
637,0.110608605062678
638,0.0981537328263062
639,0.0391784721779525
640,0.122499645931836
641,0.0543419163959266
642,0.180038174812829
644,0.389268809822096
645,0.0129066193441282
648,0.236379728575051
649,0.0244141263552441
654,0.0683219370327429
655,0.127146732600893
656,0.090700247877701
657,0.125364771372207
661,0.0796022214361227
663,0.090859969163127
664,0.159315583259722
665,0.0989693283507232
667,0.00944894064822553
669,0.123195002451328
671,0.0731170484819063
672,0.000364882259168195
673,0.0519942645465601
674,0.0451884111176412
676,0.00696422974203043
677,0.0828756434312464
678,0.165774829753271
680,0.109493229678203
681,0.128408869085841
682,0.0137919645498251
683,0.143248110681962
684,0.0326138226977495
685,0.156979912513963
686,0.175988019348718
687,0.0743654295677034
688,-0.230721154203166
691,0.064154017494122
692,0.108042276103252
693,0.085954916424076
696,0.164832053513433
697,0.191709627500016
698,0.00290001377451287
699,0.0330594291521334
700,0.0793042465039319
701,0.195596168602824
702,-0.0670793531681455
703,0.121447411067211
704,0.0287168830700035
705,0.0837353971317181
707,0.0132514475363411
709,0.0118624432265392
710,0.020698485603664
713,0.124278329584652
714,0.105510667479523
715,0.0105866452095669
716,0.102724968027898
717,0.021041591335174
718,0.102608234083075
722,-0.052500685283151
724,-0.0966711103533846
725,0.103238100185873
726,0.216947259376134
727,0.173090580803817
729,0.107612566032493
737,0.0886793287791966
738,0.0063794816738543
739,0.105524711057063
740,0.0953649376139841
741,0.0220934867718778
742,0.118727990113443
743,-0.151048619909121
744,-0.0464854638346929
745,-0.0407004420493726
746,0.0602928615353468
748,0.061555520520239
749,-0.170996545471231
750,-0.0174715279912521
751,0.0361813120998978
752,-0.0139825714710997
753,-0.0234393780271282
755,0.0264243578300577
756,-0.0299269705522137
757,-0.0209516264105983
758,-0.115594974129305
762,-0.0232590679498888
763,0.091708578107138
765,0.191343116712659
766,0.0061967394267402
767,0.053215659657642
769,0.0910251492466409
770,0.0612198855801734
771,-0.122648805928286
773,0.0471804599701116
775,0.0422254747256439
777,0.0465398476698086
779,0.00413528186459231
781,0.0866715350791104
783,0.0515597706673011
784,0.011678226158762
785,0.0845799862043006
786,0.0752951559644528
787,0.188574874814819
788,0.150342671278851
789,0.0868123636439896
793,0.111953138012024
794,0.0813178924801905
795,0.0983785082273762
796,-0.0190515630204393
797,0.142312215479876
798,0.00195675859871617
801,-0.0232009142399777
802,0.175925414048115
803,0.0947142667957047
804,0.197647816589217
805,-0.0378393309613034
807,0.0405998587887741
809,-0.115925149896917
810,-0.102821078354635
811,0.00833116124459368
812,0.0376064282614526
813,0.0683806962151178
823,0.179186520273171
824,0.0062813417479127
826,0.196604883850795
827,0.159142002411225
828,0.0347350992005269
830,0.107851625952206
831,0.0859542959794532
833,0.092112888505757
835,0.162494523187254
837,0.150937922726204
838,0.212892427563585
839,0.124524056114304
840,0.0458737729096129
846,0.0295869610254423
847,0.11526656272783
853,0.119225692187268
854,0.100115277987017
855,0.126993703733673
856,0.0870475613953977
857,0.0741833626928943
858,0.0685706049784925
859,0.12262592288233
860,0.175344237103249
862,-0.123350091405797
863,0.101885163738877
865,0.0920561292560212
872,-0.0313081670618478
873,0.0962440689498011
874,0.264169488158612
876,-0.0145801592001829
880,0.105443435551645
881,-0.00265662738273545
882,0.119993673478477
891,0.0714016248445197
892,0.13477039153659
894,0.142526738317194
896,0.156392415183043
898,0.00732991498802423
899,0.106082891955657
902,0.0638435571571816
904,0.0588436601277455
905,-0.0426401627181736
909,-0.0210257000656714
910,0.0441654590097018
912,0.116624530287999
913,0.0413821527014645
917,0.0132718108776133
919,0.0799016850351628
921,-0.0431793200059676
923,-0.021621922442189
927,0.0698473384279032
928,0.0420955770317643
929,0.0787263670581041
932,-0.0857737291392459
935,0.271625276725686
936,0.0923117171164372
937,0.136213151928757
940,0.0710493555568632
941,0.00385500350762069
942,0.0188859509331017
945,0.12479668952033
946,0.107597779362717
947,0.135390970871401
948,0.0484545522945735
949,0.0847119025707586
950,0.245350601221462
951,0.0418571110110193
952,0.0502910376842869
953,0.0461532621320376
954,0.0463918581450737
955,-0.0188988513421471
956,0.0207708903375413
962,0.0776029834731995
963,0.055531465540505
965,-0.101782917044325
966,0.0209036236685809
967,0.109685723323889
968,0.0551557783254775
969,0.14565516526888
970,0.057962796934147
974,0.119217877426054
976,0.0978066544384689
977,0.114662203288155
978,0.0390931629043767
980,0.0459378153067578
981,-0.00322149055939721
990,0.177556028707276
992,0.187802930203176
993,0.108872764620324
994,0.108240269398732
995,0.155771065189322
996,0.173708757182033
998,0.0535652769770033
999,0.174495346161184
1000,0.0752532776748033
1001,0.0463208426915485
1004,0.14335223662924
1007,0.094073369705447
1011,0.153815084147093
1013,0.135102593939381
1014,0.154382427367383
1015,0.222169561970757
1016,0.14147123044086
1017,0.0226394928876385
1018,0.0548485718126288
1021,0.0681071394523535
1023,0.0886015510582341
1024,-0.0210788418878901
1026,0.055719887928813
1029,0.0359890941899183
1031,0.302287913883309
1032,0.0343402130868892
1033,-0.0704767343160688
1043,-0.0323916276767714
1044,-0.0830419618486889
1051,0.0189368305078099
1052,0.265953594420626
1053,0.0290300255000883
1058,0.0929396592813817
1059,0.00105748334835112
1060,0.119371660504126
1062,0.197772092685807
1063,0.15870788108962
1064,0.0152215427750294
1065,0.128831310756491
1066,0.0664671978023667
1067,0.0483399170463002
1068,0.00421418510298495
1069,0.123423154073421
1070,0.0538059306872323
1071,0.0861968310467013
1072,0.123344479273906
1073,0.0461036598370112
1074,0.132852363927918
1075,0.0250937254146542
1076,-0.0346687622640768
1077,0.0289692233457307
1078,0.0901178327417603
1079,-0.0151183185895246
1080,-0.0180678123956556
1081,-0.0404473241747121
1082,0.0195895844611851
1083,0.076179861045607
1086,-0.00240793878889421
1087,0.139206193113561
1088,0.104710983831518
1089,-0.0182199381006329
1090,0.042291821184069
1091,0.151472044287996
1092,0.0563617245441993
1093,0.0905798033753053
1094,0.0687499694419516
1095,0.0297257236985041
1096,0.107791556871591
1097,0.083865989280545
1098,0.214069095842985
1099,0.112603582490142
1100,-0.000623787738914645
1101,-0.0685778850825017
1102,0.0878899225741341
1103,-0.179415491267436
1104,0.0132027049876557
1105,-0.0914217354498351
1106,0.0770928463312292
1107,0.0112339547269046
1108,0.0977124741245871
1109,0.142832443944143
1110,-0.00145889427128443
1111,0.183997986954285
1112,-0.032156747148279
1113,0.0267417612134334
1114,-0.0698308168196794
1115,0.123929215943262
1116,0.121112137391443
1117,0.0194948391956875
1120,0.0152061429807978
1123,-0.0116204042684521
1124,0.0280545959401687
1125,0.182251532073566
1126,0.0968084073720099
1127,-0.0644363877632786
1128,0.0428957476489102
1129,0.0372767011339622
1130,0.252122437006095
1131,0.185662804018195
1132,-0.0515615801520416
1133,0.145837323937268
1134,0.131691667566325
1135,0.191059065843053
1136,0.179161630402882
1137,0.256040410659211
1138,0.242838766116806
1139,0.127899296246722
1140,0.0177248185260827
1141,0.0419727842565904
1142,0.188847341487485
1143,0.199536547987727
1144,0.0388342790185127
1145,-0.0252313029182568
1146,0.0148636177814457
1147,0.0343577914860489
1148,0.192963658305696
1149,0.181097039718413
1150,0.0209249226293393
1151,0.0894145343382955
1152,-0.0513859823321785
1153,0.202125786099231
1154,-0.0166562775726933
1155,-0.0641123200531388
1156,0.13679544046456
1157,0.136472459244476
1158,0.106135154641196
1159,0.00212928572086112
1160,-0.0835997528598495
1161,-0.0277201213416831
1162,0.0682470379985304
1163,0.0592205226782823
1164,-0.19037162402932
1165,0.000286278268483858
1166,0.0368742903382199
1167,0.0300802037436463
1168,0.0648590067254046
1169,0.0899998694234556
1170,0.0801725761944442
1171,0.0936180567979721
1172,0.0631195171894266
1173,0.0098358736757299
1174,0.0402064261711785
1175,0.104117423664129
1176,-0.0299197395157955
1177,-0.00379119176004827
1178,0.15490324496899
1179,0.0299635814656949
1180,0.22910716679259
1181,0.21955312535372
1182,-0.195609228712842
1183,0.0227151641739902
1184,-0.03889207143229
1185,0.0638227764350583
1189,0.0185517917824282
1190,-0.225195906970748
1191,0.0424251749347705
1192,-0.0171728276216012
1193,0.0106327051471047
1194,-0.0275929431790387
1195,0.0794098218484384
1196,0.0528536548857142
1197,0.373755537528643
1198,0.135761898645725
1199,0.0200786960890237
1200,0.102232534147048
1201,-0.0113072186527999
1202,0.113001950536942
1203,-0.0128987881041208
1204,0.128596582174402
1205,0.0959922919512822
1210,-0.0320955826184827
1211,-0.0159760446871552
1215,0.0706864855729431
1223,0.00401967437176919
1226,-0.000372311027773291
1227,0.0757131725298692
1228,0.0570432512415271
1229,0.0836514225275129
1230,0.0623358648038143
1231,0.0124719325042991
1233,0.179058270386809
1234,0.124066413855795
1235,0.061442590602807
1239,0.173058681259828
1240,0.105267527919234
1241,0.0685001311562051
1242,0.174288845988374
1243,-0.0464011717158315
1245,0.119551089260364
1246,0.0180418115958665
1247,-0.0883477702102565
1248,0.101625739295266
1249,0.109703990231487
1250,0.101035937001529
1251,-0.0754500141547536
1252,-0.0459930797501229
1253,0.00230301594597907
1254,0.119999023695621
1264,0.0534422503086979
1266,0.169625893930885
1268,-0.0354997753067682
1270,0.0992518345737009
1271,0.0143345127542001
1272,0.148421059585513
1284,-0.072527977810737
1286,0.153225165057461
1287,0.162965253372175
1288,0.00594601031332655
1290,0.151637047084541
1291,0.0712896733921454
1292,0.131967774210904
1293,0.0560703074819076
1294,0.119846183031615
1295,0.174880054792454
1296,0.20899483358076
1297,0.0472786530583417
1299,0.0288415861108926
1302,0.0728378414177225
1305,0.0799344150349229
1306,0.140948046262838
1307,0.156252558039763
1308,0.0286065130501244
1309,0.227950426101542
1310,0.130802443853716
1314,0.0925933828835542
1316,0.223716115055878
1319,0.121324723550571
1321,0.127918096447647
1323,0.0316377011334337
1324,0.100532500052306
1325,0.142052339657031
1331,0.0621383337801215
1332,-0.0170881202348927
1333,0.140347585308873
1334,-0.0100660978799421
1336,0.191677258414406
1337,0.0981506697041682
1338,0.056067682798588
1339,0.0688956835054776
1340,0.15103915407516
1341,0.22752910405915
1344,-0.0226790920521452
1345,0.0862080059430886
1346,0.0647247790044537
1348,0.0202170056099549
1350,0.0983638463731817
1351,-0.0648425080153936
1352,0.115790671289682
1353,0.0746450556224067
1357,0.0158214354955998
1359,0.124612394249599
1360,-0.0848229530967337
1361,0.199655514086296
1362,0.0288827127016419
1363,0.0623014583470883
1364,0.049210192800629
1366,0.0326880460232639
1372,0.0153874226105423
1373,-0.0311006655773168
1374,0.0298011325310109
1375,0.0997157161748977
1376,0.139916881686154
1377,0.0288082329092715
1378,0.0641753362565945
1379,0.0624311377781142
1380,-0.1038986556034
1381,0.0197369252541678
1382,-0.0416414462220988
1384,0.0802926962632426
1385,0.116497585973688
1386,0.131473609147627
1387,0.0792869070570743
1388,0.0150703891785641
1389,0.0612338143889017
1390,0.179130618539248
1391,0
1392,0.0114621130973874
1393,-0.125202767563512
1394,0.0866715417277084
1395,-0.103360103474458
1397,-0.00829648132090245
1399,0.0986457751237663
1400,0.103744045212574
1401,0.094194282713565
1405,0.0188189590309202
1408,0.0774857250956983
1411,0.08154717886236
1412,0.249223011622135
1413,0.164548799785448
1414,0.0721588122231109
1415,0.0789989555829605
1417,-0.00761552597708395
1419,0.176603233861088
1424,0.0734211613985555
1425,0.0232896506248103
1426,-0.0499157942997358
1428,0.0956828944481318
1434,0.0600827298745213
1435,0.0844845181404597
1437,0.0542524792174793
1438,0.139891599644177
1439,0.157958673164746
1440,0.132641170104707
1441,0.178808769690282
1442,0.164470319794574
1443,-0.0405058190409228
1447,0.179379430702788
1451,0.108846401146405
1455,-0.0653331641224406
1456,0.0401949215588801
1457,0.108967730069232
1467,0.0355862218659217
1468,0.249952102001869
1469,0.119490821209256
1471,-0.00367641853584563
1472,0.0900359446266436
1474,-0.0237491118567538
1475,0.0723762858758717
1476,0.0398686238358163
1477,0.193061732439693
1478,-0.0260059139809314
1479,0.115930887371422
1480,-0.0459452928911082
1483,0.029856293694832
1484,0.00737043929808417
1490,0.0362829033010488
1493,0.131258014885563
1494,0.178386869456508
1495,0.0371669599081233
1496,0.021058609388575
1497,0.00425869736250394
1498,-0.0322803818763644
1499,0.0707627852935542
1500,0.0979344369390148
1501,0.0491182636031621
1502,0.0979606631998744
1503,0.134862123399753
1504,0.0478954658313877
1507,0.103718886606737
1508,0.146181221866579
1509,0.0984468621385159
1510,0.0674492751240038
1511,0.0741199647633351
1512,0.100750305544507
1513,0.117043022129121
1514,-0.137576938424618
1515,0.0287835492729902
1517,0.00194239851600526
1518,0.0967880062895376
1520,0.118519956969452
1523,0.0476636638412014
1526,-0.00163838781360748
1527,0.144570180921215
1530,0.121819442551244
1533,0.0367320859353252
1535,0.138430292986737
1537,-0.00704554636307592
1538,0.116463681726961
1539,0.220921687641697
1540,0.115291182108882
1541,0.0835219500310353
1543,-0.0128115699548445
1544,0.164897392469023
1545,-0.00478661416381821
1548,-0.0481731938055818
1550,-0.0365650886956629
1553,0.0171573032082443
1558,0.0448631037790484
1559,0.0332520146429196
1560,-0.0343835919955524
1561,-0.0356497647104817
1562,-0.057729601151837
1563,0.113285459270038
1564,0.123020984317085
1565,0.0856580363578461
1566,0.167270608717215
1569,0.0966674709483233
1571,0.0518137078449609
1572,-0.0536555851070886
1573,0.0781377633214649
1578,-0.0766952680301993
1579,0.0309289200616979
1580,0.177124221794616
1582,-0.111645665832078
1583,0.139526654078337
1585,0.115615493653937
1587,0.133996851963884
1588,0.0795543629961703
1590,0.0271368774311094
1591,-0.0413299722112646
1594,-0.0155419961932517
1595,0.00260271209833071
1596,0.0299563343272089
1600,0.013810802773792
1601,0.0266522873793007
1602,0.219533561835027
1605,-0.0424836754007964
1607,0.13959752740693
1608,0.193922848948861
1610,0.0540314165615125
1612,0.134025513397568
1613,0.057225436541341
1614,0.133009181649582
1615,0.207369527034374
1617,0.0264423119246556
1619,0.0869140214516227
1621,0.0935575710320639
1623,0.168461669009243
1626,0.0550802276084529
1632,-0.0237656024293757
1633,0.0627165672855466
1635,0.103565379335925
1636,0.195214291344494
1637,0.0898566347278896
1638,0.11394090073842
1639,0.121496450118229
1640,0.176433552248719
1642,0.17812676289274
1645,0.159571093443525
1646,-0.121405036026353
1651,0.0959192060067273
1652,0.0714312375666467
1653,0.125883305310757
1654,-0.0209517833094223
1655,0.128686025891739
1659,0.0570180439857553
1660,0.109513717226523
1662,0.134201990587973
1665,-0.00308897301299678
1668,0.0994872809216626
1669,-0.0199342547236477
1670,0.0245494587782785
1671,-0.00287927047080975
1672,0.0360275938109775
1673,0.0478850988332356
1675,-0.0945324552005732
1676,-0.0748504500710981
1677,-0.0138037311751197
1684,0.127186837314177
1685,0.00946020125215801
1686,0.0955128559526901
1687,0.0796001618338204
1688,0.0535932016870875
1689,0.102066384792199
1694,0.167471231711555
1698,-0.0886620608272509
1700,0.0584178019078881
1701,-0.0115141779134669
1702,0.08912197411355
1705,0.0996145018937628
1708,0.186875974062905
1709,0.174813057564981
1711,0.193046028530798
1712,-0.00391530327762113
1713,0.0749929647174869
1714,0.0187134193907811
1715,-0.0416344619872421
1716,0.0398519898831943
1717,-0.044064361071896
1718,0.0472846436883247
1719,0.020490179106132
1720,0.0465706793171848
1721,0.165275073947463
1722,0.0726444252484688
1723,0.218036457455989
1724,0.0350993461404898
1725,0.176449596766286
1726,-0.00412855231904721
1727,0.0663807592292772
1728,0.171881242681119
1729,0.0352446692418243
1730,0.0120549998043308
1731,0.0243285981443886
1732,0.104297744309439
1733,0.0750923563103396
1734,-0.0336100062712182
1735,0.321629383058353
1736,0.215343079833327
1737,0.0688278792203548
1738,0.130151178581557
1739,-0.021140626271744
1740,-0.00518813170209766
1741,0.0907762420645376
1742,-0.00897462479137597
1743,0.157362252230897
1744,0.304968392422929
1745,0.0709239782111364
1746,0.1138939187789
1747,-0.0235359571040188
1748,0.263169439350277
1749,0.238540320633034
1750,0.0297353506968141
1751,0.10872210064291
1752,-0.0948568457458004
1753,0.14316308618037
1754,0.105897027177716
1755,0.153864417669525
1756,0.0286275689772002
1757,0.0626497530304319
1758,0.162383143391892
1759,0.057469768973035
1760,0.100236288816978
1761,0.0720971494784935
1762,0.142398920793054
1764,0.0140024091426632
1765,-0.00260169414013333
1767,0.0166035702040657
1768,0.113762370878651
1769,-0.0205463443087265
1770,-0.00115650556770597
1771,0.0868662053142964
1772,0.0619031047722536
1773,0.180251045313406
1774,-0.104843229830989
1775,0.00129649544582557
1776,-0.1463382941829
1777,0.242534163061858
1778,0.152419452133295
1779,0.123576074602411
1780,0.0919617801285115
1781,0.126095332431279
1782,0.151557040708614
1783,-0.00866450867362262
1784,0.198129454906746
1785,-0.0863543058857604
1788,0.18734657854025
1789,0.125687006570827
1790,0.185024519859383
1791,-0.0816272912521547
1792,0.0185076950490143
1793,0.123310444101374
1794,-0.079646577818522
1795,0.111728293320635
1796,0.287195930353694
1797,-0.041555856499262
1798,0.0154341355640824
1799,0.210603418587141
1800,0.232939026920219
1801,-0.029138657130144
1802,0.0764712103162329
1803,-0.0379355953542367
1804,0.126042329325104
1805,0.154062342237994
1806,0.120236919981776
1807,0.0515399801089221
1808,0.00191621194333238
1809,0.141245923766565
1810,-0.0105381356186555
1811,0.133547968334157
1812,0.0552121609852423
1813,0.29195801865438
1814,0.0942325744291927
1815,0.018915475175597
1816,0.00321100168440709
1817,0.276683487190216
1820,-0.201649718781293
1821,0.139171022307877
1822,-0.0111429152734411
1823,0.126982393196477
1824,0.0161828742217095
1825,-0.0561743577928108
1826,0.104609406954852
1827,-0.0126239626812858
1828,-0.0164919082723206
1829,0.151966609053197
1830,0.221153660943954
1834,0.125233375420518
1835,-0.0655358744105193
1836,0.0628870449757054
1838,0.150394207468357
1839,0.0853102980575836
1841,0.0979149755525674
1842,0.0624243006962206
1843,0.123825004849147
1844,0.0441243108918289
1848,0.110667882982422
1849,0.0508889457841931
1855,0.0399734618755214
1857,0.144359522428252
1861,0.128110256459121
1862,0.150684082266568
1866,0.129466101397458
1872,0.0513253015240108
1873,0.0186982735100651
1875,0.0710992312665739
1887,0.0764063864594804
1896,0.104842489380567
1897,0.121492105125513
1898,0.135853126248871
1905,0.134201261152493
1911,0.0418295203045607
1918,0.0055236931169097
1920,0.0391173108383896
1921,0.0655076960729847
1926,0.065392078881733
1927,0.203671491496765
1928,0.188552854056456
1929,0.0327351080190241
1931,0.15428157803655
1932,0.104289513125191
1933,0.115151455140948
1935,0.124662971942766
1936,-0.00478354934175016
1937,0.0893831015524022
1938,0.225950965141557
1940,0.144214598411514
1941,0.0301678022662908
1945,0.0523337710773622
1947,0.168410055120926
1948,0.0966114444012741
1954,0.14977061512339
1955,-0.0348191390767918
1957,0.191131823415584
1961,0.00564430418274005
1964,0.0367219926855111
1969,-0.0483327542458253
1970,0.0375942199273942
1971,0.0460881407337485
1972,0.0890711005595523
1973,0.0885234406087436
1974,0.210155286533593
1976,0.0419592203133619
1977,0.0793845087064954
1978,0.185537164399746
1987,0.0882545371197325
1988,0.0763347800809002
1989,0.0694406985529115
1990,0.10750471184362
1991,0.00389311049062074
1992,0.19415395281589
1993,0.099507784277285
1994,0.279783314324073
1995,0.0784360155643185
1996,0.0711642127073075
1997,0.121503595228277
